sample_id,winner,loser
2223,1530.501372528759,1440.5509577734897
2224,1530.5625813136655,1468.736306793522
2225,1530.5612260339533,1468.736306793522
2226,1530.5612260339533,1470.139885858859
2227,1530.5625813136655,1470.139885858859
2228,1531.263693206478,1469.4374186863345
2229,1531.263693206478,1469.4387739660467
2230,1529.860114141141,1469.4387739660467
2231,1529.860114141141,1469.4374186863345
2232,1499.263693206478,1500.736306793522
2233,1500.736306793522,1468.8004124773113
2234,1531.1995875226887,1499.263693206478
2235,1531.1995875226887,1468.8004124773113
2236,1576.9625705422015,1423.0374294577985
2237,1576.9625705422015,1423.0374294577985
2238,1576.9625705422015,1423.0374294577985
2239,1576.9625705422015,1423.0374294577985
2240,1576.9625705422015,1423.0374294577985
2241,1576.9625705422015,1423.0374294577985
2242,1576.9625705422015,1423.0374294577985
2243,1576.9625705422015,1423.0374294577985
2244,1576.9625705422015,1423.0374294577985
2245,1576.9625705422015,1423.0374294577985
2246,1576.9625705422015,1423.0374294577985
2247,1576.9625705422015,1423.0374294577985
2248,1531.263693206478,1500.736306793522
2249,1531.263693206478,1468.6684908377624
2250,1500.736306793522,1499.3315091622376
2251,1499.3315091622376,1468.6684908377624
2252,1531.263693206478,1468.736306793522
2253,1529.86146177277,1468.736306793522
2254,1531.263693206478,1470.13853822723
2255,1529.86146177277,1470.13853822723
2256,1531.964533808953,1500.736306793522
2257,1500.736306793522,1468.0338330211207
2258,1499.265326376404,1468.0338330211207
2259,1531.964533808953,1499.265326376404
2260,1530.5625813136655,1468.736306793522
2261,1530.5612260339533,1468.736306793522
2262,1530.5612260339533,1470.139885858859
2263,1530.5625813136655,1470.139885858859
2264,1499.263693206478,1468.736306793522
2265,1499.3315091622376,1468.736306793522
2266,1532.6684908377624,1499.263693206478
2267,1532.6684908377624,1499.3315091622376
2268,1500.0,1468.0
2269,1532.0,1500.0
2270,1500.0,1468.0
2271,1532.0,1500.0
2272,1531.263693206478,1468.736306793522
2273,1497.86146177277,1468.736306793522
2274,1531.263693206478,1502.13853822723
2275,1502.13853822723,1497.86146177277
2276,1531.263693206478,1468.736306793522
2277,1531.263693206478,1470.13853822723
2278,1529.86146177277,1468.736306793522
2279,1529.86146177277,1470.13853822723
2280,1499.263693206478,1468.736306793522
2281,1515.263693206478,1468.736306793522
2282,1516.736306793522,1499.263693206478
2283,1531.263693206478,1468.736306793522
2284,1497.86146177277,1468.736306793522
2285,1531.263693206478,1502.13853822723
2286,1502.13853822723,1497.86146177277
2287,1547.0473412517847,1350.40779250591
2288,1607.19428863063,1495.3505776116754
2289,1495.3505776116754,1350.40779250591
2290,1607.19428863063,1547.0473412517847
2291,1547.0473412517847,1350.40779250591
2292,1607.19428863063,1495.3505776116754
2293,1495.3505776116754,1350.40779250591
2294,1547.0473412517847,1607.19428863063
2295,1547.0473412517847,1350.40779250591
2296,1607.19428863063,1495.3505776116754
2297,1495.3505776116754,1350.40779250591
2298,1607.19428863063,1547.0473412517847
2299,1547.0473412517847,1350.40779250591
2300,1607.19428863063,1495.3505776116754
2301,1495.3505776116754,1350.40779250591
2302,1607.19428863063,1547.0473412517847
2303,1547.0473412517847,1350.40779250591
2304,1607.19428863063,1495.3505776116754
2305,1495.3505776116754,1350.40779250591
2306,1547.0473412517847,1607.19428863063
2307,1547.0473412517847,1350.40779250591
2308,1607.19428863063,1495.3505776116754
2309,1495.3505776116754,1350.40779250591
2310,1607.19428863063,1547.0473412517847
2311,1532.0,1500.0
2312,1500.0,1468.0
2313,1532.0,1500.0
2314,1500.0,1468.0
2315,1500.0323497647144,1468.736306793522
2316,1498.5612260339533,1468.736306793522
2317,1532.6701174078105,1498.5612260339533
2318,1532.6701174078105,1500.0323497647144
2319,1531.263693206478,1469.4374186863345
2320,1531.263693206478,1469.4387739660467
2321,1529.860114141141,1469.4387739660467
2322,1529.860114141141,1469.4374186863345
2323,1530.4953386056566,1500.736306793522
2324,1500.736306793522,1500.0338330211207
2325,1500.0338330211207,1468.7345215797006
2326,1530.4953386056566,1468.7345215797006
2327,1500.0323497647144,1468.736306793522
2328,1498.5612260339533,1468.736306793522
2329,1532.6701174078105,1498.5612260339533
2330,1532.6701174078105,1500.0323497647144
2331,1500.0,1468.0
2332,1532.0,1500.0
2333,1532.0,1500.0
2334,1500.0,1468.0
2335,1532.0,1500.0
2336,1500.0,1468.0
2337,1500.0,1468.0
2338,1532.0,1500.0
2339,1531.964533808953,1500.736306793522
2340,1500.736306793522,1468.0338330211207
2341,1499.265326376404,1468.0338330211207
2342,1531.964533808953,1499.265326376404
2343,1532.0,1500.0
2344,1500.0,1468.0
2345,1532.0,1500.0
2346,1500.0,1468.0
2347,1499.263693206478,1468.736306793522
2348,1499.3315091622376,1468.736306793522
2349,1532.6684908377624,1499.263693206478
2350,1532.6684908377624,1499.3315091622376
2351,1532.0,1500.0
2352,1500.0,1468.0
2353,1500.0,1468.0
2354,1532.0,1500.0
2355,1530.5304984710244,1469.4695015289756
2356,1530.5304984710244,1469.4695015289756
2357,1530.5304984710244,1469.4695015289756
2358,1530.5304984710244,1469.4695015289756
2359,1500.0,1468.0
2360,1532.0,1500.0
2361,1500.0,1468.0
2362,1532.0,1500.0
2363,1531.263693206478,1469.4374186863345
2364,1531.263693206478,1469.4387739660467
2365,1529.860114141141,1469.4387739660467
2366,1529.860114141141,1469.4374186863345
2367,1531.263693206478,1468.736306793522
2368,1531.263693206478,1470.13853822723
2369,1529.86146177277,1468.736306793522
2370,1529.86146177277,1470.13853822723
2371,1531.263693206478,1468.736306793522
2372,1531.263693206478,1502.13853822723
2373,1497.86146177277,1468.736306793522
2374,1502.13853822723,1497.86146177277
2375,1500.0323497647144,1468.736306793522
2376,1498.5612260339533,1468.736306793522
2377,1532.6701174078105,1498.5612260339533
2378,1532.6701174078105,1500.0323497647144
2379,1498.5304984710244,1469.4695015289756
2380,1530.5304984710244,1501.4695015289756
2381,1530.5304984710244,1469.4695015289756
2382,1501.4695015289756,1498.5304984710244
2383,1532.0,1500.0
2384,1500.0,1468.0
2385,1500.0,1468.0
2386,1532.0,1500.0
2387,1500.0,1468.0
2388,1532.0,1500.0
2389,1500.0,1468.0
2390,1532.0,1500.0
2391,1531.263693206478,1467.9676502352856
2392,1531.263693206478,1501.4387739660467
2393,1501.4387739660467,1499.3298825921895
2394,1499.3298825921895,1467.9676502352856
2395,1530.5304984710244,1469.4695015289756
2396,1530.5304984710244,1469.4695015289756
2397,1530.5304984710244,1469.4695015289756
2398,1530.5304984710244,1469.4695015289756
2399,1530.5304984710244,1469.4695015289756
2400,1530.5304984710244,1469.4695015289756
2401,1530.5304984710244,1469.4695015289756
2402,1530.5304984710244,1469.4695015289756
2403,1531.263693206478,1469.4374186863345
2404,1531.263693206478,1469.4387739660467
2405,1529.860114141141,1469.4387739660467
2406,1529.860114141141,1469.4374186863345
2407,1530.5304984710244,1469.4695015289756
2408,1530.5304984710244,1469.4695015289756
2409,1530.5304984710244,1469.4695015289756
2410,1530.5304984710244,1469.4695015289756
2411,1530.5304984710244,1469.4695015289756
2412,1530.5304984710244,1469.4695015289756
2413,1530.5304984710244,1469.4695015289756
2414,1530.5304984710244,1469.4695015289756
2415,1595.0100561818188,1403.2425317001844
2416,1595.0028104504006,1403.2425317001844
2417,1595.0028104504006,1406.7446016675965
2418,1595.0100561818188,1406.7446016675965
2419,1595.0100561818188,1403.2425317001844
2420,1595.0028104504006,1403.2425317001844
2421,1595.0028104504006,1406.7446016675965
2422,1595.0100561818188,1406.7446016675965
2423,1595.0100561818188,1403.2425317001844
2424,1595.0028104504006,1403.2425317001844
2425,1595.0028104504006,1406.7446016675965
2426,1595.0100561818188,1406.7446016675965
2427,1595.0100561818188,1403.2425317001844
2428,1595.0028104504006,1403.2425317001844
2429,1595.0028104504006,1406.7446016675965
2430,1595.0100561818188,1406.7446016675965
2431,1499.263693206478,1500.736306793522
2432,1500.736306793522,1468.8004124773113
2433,1531.1995875226887,1499.263693206478
2434,1531.1995875226887,1468.8004124773113
2435,1531.263693206478,1500.736306793522
2436,1500.736306793522,1467.3315091622376
2437,1531.263693206478,1500.6684908377624
2438,1500.6684908377624,1467.3315091622376
2439,1530.5304984710244,1469.4695015289756
2440,1530.5304984710244,1469.4695015289756
2441,1530.5304984710244,1469.4695015289756
2442,1530.5304984710244,1469.4695015289756
2443,1531.964533808953,1500.736306793522
2444,1500.736306793522,1468.0338330211207
2445,1499.265326376404,1468.0338330211207
2446,1531.964533808953,1499.265326376404
2447,1532.0,1500.0
2448,1500.0,1468.0
2449,1532.0,1500.0
2450,1500.0,1468.0
2451,1530.5304984710244,1469.4695015289756
2452,1530.5304984710244,1469.4695015289756
2453,1530.5304984710244,1469.4695015289756
2454,1530.5304984710244,1469.4695015289756
2455,1499.263693206478,1468.736306793522
2456,1499.3315091622376,1468.736306793522
2457,1532.6684908377624,1499.263693206478
2458,1532.6684908377624,1499.3315091622376
2459,1531.263693206478,1467.9676502352856
2460,1531.263693206478,1501.4387739660467
2461,1501.4387739660467,1499.3298825921895
2462,1499.3298825921895,1467.9676502352856
2463,1531.263693206478,1469.4374186863345
2464,1531.263693206478,1469.4387739660467
2465,1529.860114141141,1469.4387739660467
2466,1529.860114141141,1469.4374186863345
2467,1531.263693206478,1469.4374186863345
2468,1531.263693206478,1469.4387739660467
2469,1529.860114141141,1469.4387739660467
2470,1529.860114141141,1469.4374186863345
2471,1531.263693206478,1468.736306793522
2472,1531.263693206478,1470.13853822723
2473,1529.86146177277,1468.736306793522
2474,1529.86146177277,1470.13853822723
2475,1500.0,1468.0
2476,1532.0,1500.0
2477,1532.0,1500.0
2478,1500.0,1468.0
2479,1497.254194854285,1441.636044568883
2480,1502.4964335179363,1497.254194854285
2481,1558.6133270588955,1441.636044568883
2482,1558.6133270588955,1502.4964335179363
2483,1497.254194854285,1441.636044568883
2484,1502.4964335179363,1497.254194854285
2485,1558.6133270588955,1441.636044568883
2486,1558.6133270588955,1502.4964335179363
2487,1530.5304984710244,1501.4695015289756
2488,1498.5304984710244,1469.4695015289756
2489,1501.4695015289756,1498.5304984710244
2490,1530.5304984710244,1469.4695015289756
2491,1531.263693206478,1468.736306793522
2492,1531.263693206478,1470.13853822723
2493,1529.86146177277,1468.736306793522
2494,1529.86146177277,1470.13853822723
2495,1500.0,1500.0
2496,1532.0,1468.0
2497,1532.0,1500.0
2498,1500.0,1468.0
2499,1531.263693206478,1468.736306793522
2500,1531.263693206478,1470.13853822723
2501,1529.86146177277,1468.736306793522
2502,1529.86146177277,1470.13853822723
2503,1499.964533808953,1500.736306793522
2504,1500.736306793522,1468.0338330211207
2505,1531.265326376404,1468.0338330211207
2506,1531.265326376404,1499.964533808953
2507,1532.0,1500.0
2508,1500.0,1468.0
2509,1500.0,1468.0
2510,1532.0,1500.0
2511,1530.4953386056566,1500.736306793522
2512,1500.736306793522,1500.0338330211207
2513,1500.0338330211207,1468.7345215797006
2514,1530.4953386056566,1468.7345215797006
2515,1499.263693206478,1468.736306793522
2516,1532.6684908377624,1499.263693206478
2517,1499.3315091622376,1468.736306793522
2518,1532.6684908377624,1499.3315091622376
2519,1500.0323497647144,1468.736306793522
2520,1498.5612260339533,1468.736306793522
2521,1532.6701174078105,1498.5612260339533
2522,1532.6701174078105,1500.0323497647144
2523,1532.0,1500.0
2524,1500.0,1468.0
2525,1500.0,1468.0
2526,1532.0,1500.0
2527,1530.5304984710244,1469.4695015289756
2528,1530.5304984710244,1469.4695015289756
2529,1530.5304984710244,1469.4695015289756
2530,1530.5304984710244,1469.4695015289756
2531,1665.4097980518252,1483.5535756218171
2532,1483.5535756218171,1417.988426631998
2533,1665.4097980518252,1433.0481996943597
2534,1417.988426631998,1433.0481996943597
2535,1665.4097980518252,1483.5535756218171
2536,1483.5535756218171,1417.988426631998
2537,1665.4097980518252,1433.0481996943597
2538,1433.0481996943597,1417.988426631998
2539,1665.4097980518252,1483.5535756218171
2540,1417.988426631998,1483.5535756218171
2541,1665.4097980518252,1433.0481996943597
2542,1417.988426631998,1433.0481996943597
2543,1665.4097980518252,1483.5535756218171
2544,1417.988426631998,1483.5535756218171
2545,1665.4097980518252,1433.0481996943597
2546,1433.0481996943597,1417.988426631998
2547,1483.5535756218171,1665.4097980518252
2548,1417.988426631998,1483.5535756218171
2549,1433.0481996943597,1665.4097980518252
2550,1417.988426631998,1433.0481996943597
2551,1665.4097980518252,1483.5535756218171
2552,1483.5535756218171,1417.988426631998
2553,1665.4097980518252,1433.0481996943597
2554,1417.988426631998,1433.0481996943597
2555,1665.4097980518252,1483.5535756218171
2556,1417.988426631998,1483.5535756218171
2557,1665.4097980518252,1433.0481996943597
2558,1417.988426631998,1433.0481996943597
2559,1665.4097980518252,1483.5535756218171
2560,1417.988426631998,1483.5535756218171
2561,1665.4097980518252,1433.0481996943597
2562,1417.988426631998,1433.0481996943597
2563,1665.4097980518252,1483.5535756218171
2564,1417.988426631998,1483.5535756218171
2565,1665.4097980518252,1433.0481996943597
2566,1433.0481996943597,1417.988426631998
2567,1665.4097980518252,1483.5535756218171
2568,1483.5535756218171,1417.988426631998
2569,1665.4097980518252,1433.0481996943597
2570,1417.988426631998,1433.0481996943597
2571,1665.4097980518252,1483.5535756218171
2572,1483.5535756218171,1417.988426631998
2573,1665.4097980518252,1433.0481996943597
2574,1417.988426631998,1433.0481996943597
2575,1665.4097980518252,1483.5535756218171
2576,1417.988426631998,1483.5535756218171
2577,1665.4097980518252,1433.0481996943597
2578,1417.988426631998,1433.0481996943597
2579,1665.4097980518252,1483.5535756218171
2580,1483.5535756218171,1417.988426631998
2581,1665.4097980518252,1433.0481996943597
2582,1417.988426631998,1433.0481996943597
2583,1665.4097980518252,1483.5535756218171
2584,1483.5535756218171,1417.988426631998
2585,1665.4097980518252,1433.0481996943597
2586,1417.988426631998,1433.0481996943597
2587,1665.4097980518252,1483.5535756218171
2588,1483.5535756218171,1417.988426631998
2589,1433.0481996943597,1665.4097980518252
2590,1433.0481996943597,1417.988426631998
2591,1483.5535756218171,1665.4097980518252
2592,1483.5535756218171,1417.988426631998
2593,1665.4097980518252,1433.0481996943597
2594,1433.0481996943597,1417.988426631998
2595,1665.4097980518252,1483.5535756218171
2596,1417.988426631998,1483.5535756218171
2597,1665.4097980518252,1433.0481996943597
2598,1433.0481996943597,1417.988426631998
2599,1665.4097980518252,1483.5535756218171
2600,1483.5535756218171,1417.988426631998
2601,1433.0481996943597,1665.4097980518252
2602,1433.0481996943597,1417.988426631998
2603,1665.4097980518252,1483.5535756218171
2604,1483.5535756218171,1417.988426631998
2605,1665.4097980518252,1433.0481996943597
2606,1417.988426631998,1433.0481996943597
2607,1499.263693206478,1468.736306793522
2608,1532.6684908377624,1499.263693206478
2609,1499.3315091622376,1468.736306793522
2610,1532.6684908377624,1499.3315091622376
2611,1531.263693206478,1468.736306793522
2612,1529.86146177277,1468.736306793522
2613,1531.263693206478,1470.13853822723
2614,1529.86146177277,1470.13853822723
2615,1530.5625813136655,1468.736306793522
2616,1530.5612260339533,1468.736306793522
2617,1530.5612260339533,1470.139885858859
2618,1530.5625813136655,1470.139885858859
2619,1530.5304984710244,1469.4695015289756
2620,1530.5304984710244,1469.4695015289756
2621,1530.5304984710244,1469.4695015289756
2622,1530.5304984710244,1469.4695015289756
2623,1499.263693206478,1468.736306793522
2624,1532.6684908377624,1499.263693206478
2625,1499.3315091622376,1468.736306793522
2626,1532.6684908377624,1499.3315091622376
2627,1531.263693206478,1468.736306793522
2628,1529.86146177277,1468.736306793522
2629,1531.263693206478,1470.13853822723
2630,1529.86146177277,1470.13853822723
2631,1531.263693206478,1469.4374186863345
2632,1531.263693206478,1469.4387739660467
2633,1529.860114141141,1469.4387739660467
2634,1529.860114141141,1469.4374186863345
2635,1531.263693206478,1501.4374186863345
2636,1531.263693206478,1469.4387739660467
2637,1497.860114141141,1469.4387739660467
2638,1501.4374186863345,1497.860114141141
2639,1531.263693206478,1468.736306793522
2640,1531.263693206478,1470.13853822723
2641,1529.86146177277,1468.736306793522
2642,1529.86146177277,1470.13853822723
2643,1531.263693206478,1468.736306793522
2644,1529.86146177277,1468.736306793522
2645,1531.263693206478,1470.13853822723
2646,1529.86146177277,1470.13853822723
2647,1531.263693206478,1468.736306793522
2648,1531.263693206478,1470.13853822723
2649,1529.86146177277,1468.736306793522
2650,1529.86146177277,1470.13853822723
2651,1530.5304984710244,1469.4695015289756
2652,1530.5304984710244,1469.4695015289756
2653,1530.5304984710244,1469.4695015289756
2654,1530.5304984710244,1469.4695015289756
2655,1531.263693206478,1468.736306793522
2656,1531.263693206478,1470.13853822723
2657,1529.86146177277,1468.736306793522
2658,1529.86146177277,1470.13853822723
2659,1530.5304984710244,1501.4695015289756
2660,1498.5304984710244,1469.4695015289756
2661,1530.5304984710244,1469.4695015289756
2662,1501.4695015289756,1498.5304984710244
2663,1531.263693206478,1468.736306793522
2664,1529.86146177277,1468.736306793522
2665,1531.263693206478,1470.13853822723
2666,1529.86146177277,1470.13853822723
2667,1257.0549423046932,1603.1535165837329
2668,1735.622167500621,1404.1693736109532
2669,1735.622167500621,1257.0549423046932
2670,1404.1693736109532,1603.1535165837329
2671,1257.0549423046932,1603.1535165837329
2672,1735.622167500621,1404.1693736109532
2673,1735.622167500621,1257.0549423046932
2674,1404.1693736109532,1603.1535165837329
2675,1603.1535165837329,1257.0549423046932
2676,1735.622167500621,1404.1693736109532
2677,1735.622167500621,1257.0549423046932
2678,1404.1693736109532,1603.1535165837329
2679,1257.0549423046932,1603.1535165837329
2680,1404.1693736109532,1735.622167500621
2681,1735.622167500621,1257.0549423046932
2682,1404.1693736109532,1603.1535165837329
2683,1603.1535165837329,1257.0549423046932
2684,1404.1693736109532,1735.622167500621
2685,1735.622167500621,1257.0549423046932
2686,1603.1535165837329,1404.1693736109532
2687,1603.1535165837329,1257.0549423046932
2688,1735.622167500621,1404.1693736109532
2689,1735.622167500621,1257.0549423046932
2690,1603.1535165837329,1404.1693736109532
2691,1603.1535165837329,1257.0549423046932
2692,1404.1693736109532,1735.622167500621
2693,1735.622167500621,1257.0549423046932
2694,1404.1693736109532,1603.1535165837329
2695,1603.1535165837329,1257.0549423046932
2696,1735.622167500621,1404.1693736109532
2697,1735.622167500621,1257.0549423046932
2698,1404.1693736109532,1603.1535165837329
2699,1603.1535165837329,1257.0549423046932
2700,1735.622167500621,1404.1693736109532
2701,1735.622167500621,1257.0549423046932
2702,1404.1693736109532,1603.1535165837329
2703,1603.1535165837329,1257.0549423046932
2704,1735.622167500621,1404.1693736109532
2705,1735.622167500621,1257.0549423046932
2706,1603.1535165837329,1404.1693736109532
2707,1603.1535165837329,1257.0549423046932
2708,1735.622167500621,1404.1693736109532
2709,1735.622167500621,1257.0549423046932
2710,1603.1535165837329,1404.1693736109532
2711,1257.0549423046932,1603.1535165837329
2712,1404.1693736109532,1735.622167500621
2713,1735.622167500621,1257.0549423046932
2714,1404.1693736109532,1603.1535165837329
2715,1603.1535165837329,1257.0549423046932
2716,1735.622167500621,1404.1693736109532
2717,1735.622167500621,1257.0549423046932
2718,1603.1535165837329,1404.1693736109532
2719,1603.1535165837329,1257.0549423046932
2720,1735.622167500621,1404.1693736109532
2721,1735.622167500621,1257.0549423046932
2722,1603.1535165837329,1404.1693736109532
2723,1603.1535165837329,1257.0549423046932
2724,1735.622167500621,1404.1693736109532
2725,1735.622167500621,1257.0549423046932
2726,1603.1535165837329,1404.1693736109532
2727,1603.1535165837329,1257.0549423046932
2728,1735.622167500621,1404.1693736109532
2729,1735.622167500621,1257.0549423046932
2730,1404.1693736109532,1603.1535165837329
2731,1603.1535165837329,1257.0549423046932
2732,1735.622167500621,1404.1693736109532
2733,1735.622167500621,1257.0549423046932
2734,1603.1535165837329,1404.1693736109532
2735,1603.1535165837329,1257.0549423046932
2736,1735.622167500621,1404.1693736109532
2737,1735.622167500621,1257.0549423046932
2738,1603.1535165837329,1404.1693736109532
2739,1603.1535165837329,1257.0549423046932
2740,1735.622167500621,1404.1693736109532
2741,1735.622167500621,1257.0549423046932
2742,1404.1693736109532,1603.1535165837329
2743,1603.1535165837329,1257.0549423046932
2744,1735.622167500621,1404.1693736109532
2745,1735.622167500621,1257.0549423046932
2746,1603.1535165837329,1404.1693736109532
2747,1603.1535165837329,1257.0549423046932
2748,1735.622167500621,1404.1693736109532
2749,1735.622167500621,1257.0549423046932
2750,1603.1535165837329,1404.1693736109532
2751,1603.1535165837329,1257.0549423046932
2752,1735.622167500621,1404.1693736109532
2753,1735.622167500621,1257.0549423046932
2754,1603.1535165837329,1404.1693736109532
2755,1531.263693206478,1501.4374186863345
2756,1531.263693206478,1469.4387739660467
2757,1497.860114141141,1469.4387739660467
2758,1501.4374186863345,1497.860114141141
2759,1530.5304984710244,1469.4695015289756
2760,1530.5304984710244,1469.4695015289756
2761,1530.5304984710244,1469.4695015289756
2762,1530.5304984710244,1469.4695015289756
2763,1499.263693206478,1500.736306793522
2764,1500.736306793522,1468.8004124773113
2765,1531.1995875226887,1499.263693206478
2766,1531.1995875226887,1468.8004124773113
2767,1530.5304984710244,1469.4695015289756
2768,1530.5304984710244,1469.4695015289756
2769,1530.5304984710244,1469.4695015289756
2770,1530.5304984710244,1469.4695015289756
2771,1499.263693206478,1468.736306793522
2772,1499.3315091622376,1468.736306793522
2773,1532.6684908377624,1499.263693206478
2774,1532.6684908377624,1499.3315091622376
2775,1531.263693206478,1500.736306793522
2776,1531.263693206478,1500.6684908377624
2777,1500.736306793522,1467.3315091622376
2778,1500.6684908377624,1467.3315091622376
2779,1499.263693206478,1468.736306793522
2780,1532.6684908377624,1499.263693206478
2781,1499.3315091622376,1468.736306793522
2782,1532.6684908377624,1499.3315091622376
2783,1531.263693206478,1500.736306793522
2784,1531.263693206478,1468.6684908377624
2785,1500.736306793522,1499.3315091622376
2786,1499.3315091622376,1468.6684908377624
2787,1531.263693206478,1500.736306793522
2788,1531.263693206478,1500.6684908377624
2789,1500.736306793522,1467.3315091622376
2790,1500.6684908377624,1467.3315091622376
2791,1531.263693206478,1468.736306793522
2792,1531.263693206478,1470.13853822723
2793,1529.86146177277,1468.736306793522
2794,1529.86146177277,1470.13853822723
2795,1530.5304984710244,1469.4695015289756
2796,1530.5304984710244,1469.4695015289756
2797,1530.5304984710244,1469.4695015289756
2798,1530.5304984710244,1469.4695015289756
2799,1531.263693206478,1469.4374186863345
2800,1531.263693206478,1469.4387739660467
2801,1529.860114141141,1469.4387739660467
2802,1529.860114141141,1469.4374186863345
2803,1531.263693206478,1468.736306793522
2804,1531.263693206478,1470.13853822723
2805,1529.86146177277,1468.736306793522
2806,1529.86146177277,1470.13853822723
2807,1531.263693206478,1468.736306793522
2808,1531.263693206478,1470.13853822723
2809,1529.86146177277,1468.736306793522
2810,1529.86146177277,1470.13853822723
2811,1532.0,1468.0
2812,1500.0,1500.0
2813,1500.0,1468.0
2814,1532.0,1500.0
2815,1531.263693206478,1500.736306793522
2816,1531.263693206478,1468.6684908377624
2817,1500.736306793522,1499.3315091622376
2818,1499.3315091622376,1468.6684908377624
2819,1531.263693206478,1468.736306793522
2820,1529.86146177277,1468.736306793522
2821,1531.263693206478,1470.13853822723
2822,1529.86146177277,1470.13853822723
2823,1500.0,1468.0
2824,1532.0,1500.0
2825,1532.0,1500.0
2826,1500.0,1468.0
2827,1531.263693206478,1468.736306793522
2828,1531.263693206478,1502.13853822723
2829,1497.86146177277,1468.736306793522
2830,1502.13853822723,1497.86146177277
2831,1531.263693206478,1469.4374186863345
2832,1531.263693206478,1469.4387739660467
2833,1529.860114141141,1469.4387739660467
2834,1529.860114141141,1469.4374186863345
2835,1531.263693206478,1467.9676502352856
2836,1531.263693206478,1501.4387739660467
2837,1501.4387739660467,1499.3298825921895
2838,1499.3298825921895,1467.9676502352856
2839,1500.0323497647144,1468.736306793522
2840,1498.5612260339533,1468.736306793522
2841,1532.6701174078105,1498.5612260339533
2842,1532.6701174078105,1500.0323497647144
2843,1499.263693206478,1468.035466191047
2844,1531.9661669788793,1499.263693206478
2845,1531.9661669788793,1500.734673623596
2846,1500.734673623596,1468.035466191047
2847,1532.0,1500.0
2848,1500.0,1468.0
2849,1500.0,1468.0
2850,1532.0,1500.0
2851,1532.0,1468.0
2852,1500.0,1500.0
2853,1532.0,1500.0
2854,1500.0,1468.0
2855,1530.4953386056566,1500.736306793522
2856,1500.736306793522,1500.0338330211207
2857,1500.0338330211207,1468.7345215797006
2858,1530.4953386056566,1468.7345215797006
2859,1499.263693206478,1469.5046613943434
2860,1499.9661669788793,1499.263693206478
2861,1531.2654784202994,1499.9661669788793
2862,1531.2654784202994,1469.5046613943434
2863,1499.263693206478,1468.736306793522
2864,1532.6684908377624,1499.263693206478
2865,1499.3315091622376,1468.736306793522
2866,1532.6684908377624,1499.3315091622376
2867,1532.0323497647144,1468.736306793522
2868,1498.5612260339533,1468.736306793522
2869,1500.6701174078105,1498.5612260339533
2870,1532.0323497647144,1500.6701174078105
2871,1531.263693206478,1500.736306793522
2872,1500.736306793522,1467.3315091622376
2873,1531.263693206478,1500.6684908377624
2874,1500.6684908377624,1467.3315091622376
2875,1499.263693206478,1468.035466191047
2876,1531.9661669788793,1499.263693206478
2877,1531.9661669788793,1500.734673623596
2878,1500.734673623596,1468.035466191047
2879,1500.0323497647144,1424.9727094930038
2880,1498.5612260339533,1424.9727094930038
2881,1532.6701174078105,1498.5612260339533
2882,1532.6701174078105,1500.0323497647144
2883,1530.5625813136655,1468.736306793522
2884,1530.5612260339533,1468.736306793522
2885,1530.5612260339533,1470.139885858859
2886,1530.5625813136655,1470.139885858859
2887,1531.263693206478,1469.4374186863345
2888,1531.263693206478,1469.4387739660467
2889,1529.860114141141,1469.4387739660467
2890,1529.860114141141,1469.4374186863345
2891,1499.263693206478,1468.736306793522
2892,1531.3315091622376,1468.736306793522
2893,1500.6684908377624,1499.263693206478
2894,1531.3315091622376,1500.6684908377624
2895,1530.5304984710244,1469.4695015289756
2896,1530.5304984710244,1469.4695015289756
2897,1530.5304984710244,1469.4695015289756
2898,1530.5304984710244,1469.4695015289756
2899,1559.729526119354,1502.1061831420425
2900,1559.729526119354,1501.970797959763
2901,1502.1061831420425,1467.4571859853183
2902,1501.970797959763,1467.4571859853183
2903,1530.5304984710244,1469.4695015289756
2904,1530.5304984710244,1469.4695015289756
2905,1530.5304984710244,1469.4695015289756
2906,1530.5304984710244,1469.4695015289756
2907,1530.5304984710244,1501.4695015289756
2908,1498.5304984710244,1469.4695015289756
2909,1530.5304984710244,1469.4695015289756
2910,1501.4695015289756,1498.5304984710244
2911,1499.263693206478,1500.035466191047
2912,1531.9661669788793,1499.263693206478
2913,1531.9661669788793,1468.734673623596
2914,1500.035466191047,1468.734673623596
2915,1531.263693206478,1469.4374186863345
2916,1531.263693206478,1469.4387739660467
2917,1529.860114141141,1469.4387739660467
2918,1529.860114141141,1469.4374186863345
2919,1531.263693206478,1467.9676502352856
2920,1531.263693206478,1501.4387739660467
2921,1501.4387739660467,1499.3298825921895
2922,1499.3298825921895,1467.9676502352856
2923,1531.263693206478,1500.736306793522
2924,1531.263693206478,1500.6684908377624
2925,1500.736306793522,1467.3315091622376
2926,1500.6684908377624,1467.3315091622376
2927,1530.5304984710244,1501.4695015289756
2928,1498.5304984710244,1469.4695015289756
2929,1501.4695015289756,1498.5304984710244
2930,1530.5304984710244,1469.4695015289756
2931,1531.263693206478,1468.736306793522
2932,1531.263693206478,1470.13853822723
2933,1529.86146177277,1468.736306793522
2934,1529.86146177277,1470.13853822723
2935,1531.263693206478,1468.736306793522
2936,1529.86146177277,1468.736306793522
2937,1531.263693206478,1470.13853822723
2938,1529.86146177277,1470.13853822723
2939,1530.5625813136655,1468.736306793522
2940,1530.5612260339533,1468.736306793522
2941,1530.5612260339533,1470.139885858859
